knoble orc,3,3,-1,1,1,3,6.0
large orc,3,4,-1,-1,1,3,7.0
levitating orc,3,3,1,-1,1,4,7.0
lightning orc,3,3,-1,-1,1,6,9.0
little orc,3,2,-1,-1,1,3,5.0
magical orc,3,3,-1,1,1,3,6.0
microscopy orc,3,0,-1,-1,-1,3,3.0
mini orc,3,2,-1,-1,1,3,5.0
murderous orc,3,6,-1,-1,1,4,13.0
mystical orc,3,3,-1,1,1,3,6.0
nice orc,3,2,-1,1,1,3,5.0
normal orc,3,3,-1,-1,1,3,6.0
petrified orc,3,3,-1,-1,-1,0,1.2000000000000002
plain orc,3,3,-1,-1,1,3,6.0
poisonous orc,3,3,-1,-1,1,3,8.399999999999999
quick orc,3,3,-1,-1,1,4,7.0
radiant orc,3,3,-1,1,1,3,6.6000000000000005
raging orc,3,6,-1,-1,1,5,14.3
regular orc,3,3,-1,-1,1,3,6.0
satanic orc,3,3,-1,-1,1,3,6.0
shadowy orc,3,3,-1,-1,1,3,6.0
sick orc,3,2,-1,-1,-1,2,2.8
sleeping orc,3,1,-1,-1,-1,0,0.1
small orc,3,2,-1,-1,1,3,5.0
thunderous orc,3,4,-1,-1,1,4,9.6
tiny orc,3,2,-1,-1,1,3,5.0
tired orc,3,2,-1,-1,1,2,3.6
toy orc,3,1,-1,-1,-1,2,0.30000000000000004
unholy orc,3,3,-1,-1,1,3,6.0
weak orc,3,2,-1,-1,-1,3,4.0
weakened orc,3,2,-1,-1,1,2,3.6
winged orc,3,3,1,-1,1,6,10.799999999999999
aggressive pegasus,3,4,1,1,1,6,12.0
ancient pegasus,3,4,1,1,1,5,13.5
angelic pegasus,3,3,1,1,0,5,8.0
angry pegasus,3,4,1,1,1,6,11.0
aquatic pegasus,3,3,-1,1,0,5,7.2
armored pegasus,3,5,1,1,1,4,11.700000000000001
average pegasus,3,3,1,1,0,5,8.0
awful pegasus,3,4,1,-1,0,5,9.0
basic pegasus,3,3,1,1,0,5,8.0
big pegasus,3,4,1,1,0,5,9.0
celestial pegasus,3,4,1,1,0,5,9.0
crazy pegasus,3,5,1,1,1,5,11.0
crippled pegasus,3,1,-1,1,-1,3,1.2
cursed pegasus,3,3,1,-1,1,5,8.0
dead pegasus,3,3,-1,1,-1,0,0.03
demonic pegasus,3,4,1,-1,1,5,9.0
earth-bound pegasus,3,3,-1,1,-1,5,0.0
enormous pegasus,3,6,1,1,1,5,11.0
enraged pegasus,3,5,1,-1,1,7,15.600000000000001
ethereal pegasus,3,3,1,1,0,4,4.8999999999999995
evil pegasus,3,3,1,-1,0,5,8.0
fast pegasus,3,3,1,1,1,7,10.0
ferocious pegasus,3,4,1,1,1,6,14.0
fire-breathing pegasus,3,4,1,1,1,5,13.5
floating pegasus,3,3,1,1,0,4,7.0
flying pegasus,3,3,1,1,1,8,11.0
friendly pegasus,3,2,1,1,-1,5,7.0
ghostly pegasus,3,3,1,1,0,4,5.6000000000000005
giant pegasus,3,6,1,1,1,5,11.0
holy pegasus,3,3,1,1,0,5,8.0
huge pegasus,3,5,1,1,1,5,10.0
humongous pegasus,3,7,1,1,1,5,12.0
ice-covered pegasus,3,4,-1,1,1,4,8.8
insane pegasus,3,5,1,-1,1,6,11.0
invisible pegasus,3,3,1,1,1,5,8.8
kind pegasus,3,2,1,1,-1,5,7.0
knoble pegasus,3,3,1,1,0,5,8.0
large pegasus,3,4,1,1,0,5,9.0
levitating pegasus,3,3,1,1,0,6,9.0
lightning pegasus,3,3,1,1,1,8,11.0
little pegasus,3,2,1,1,0,5,7.0
magical pegasus,3,3,1,1,0,5,8.0
microscopy pegasus,3,0,1,1,-1,5,5.0
mini pegasus,3,2,1,1,0,5,7.0
murderous pegasus,3,6,1,-1,1,6,15.600000000000001
mystical pegasus,3,3,1,1,0,5,8.0
nice pegasus,3,2,1,1,0,5,7.0
normal pegasus,3,3,1,1,0,5,8.0
petrified pegasus,3,3,-1,1,-1,2,2.0
plain pegasus,3,3,1,1,0,5,8.0
poisonous pegasus,3,3,1,1,1,5,11.2
quick pegasus,3,3,1,1,0,6,9.0
radiant pegasus,3,3,1,1,0,5,8.8
raging pegasus,3,6,1,-1,1,7,16.900000000000002
regular pegasus,3,3,1,1,0,5,8.0
satanic pegasus,3,3,1,-1,1,5,8.0
shadowy pegasus,3,3,1,-1,1,5,8.0
sick pegasus,3,2,1,1,0,4,4.199999999999999
sleeping pegasus,3,1,1,1,-1,2,0.30000000000000004
small pegasus,3,2,1,1,0,5,7.0
thunderous pegasus,3,4,1,1,1,6,12.0
tiny pegasus,3,2,1,1,0,5,7.0
tired pegasus,3,2,1,1,0,4,5.4
toy pegasus,3,1,1,1,-1,4,0.5
unholy pegasus,3,3,1,-1,0,5,8.0
weak pegasus,3,2,1,1,-1,5,5.6000000000000005
weakened pegasus,3,2,1,1,0,4,5.4
winged pegasus,3,3,1,1,1,8,13.2
aggressive person,3,4,-1,0,1,3,8.4
ancient person,3,4,-1,0,1,2,9.0
angelic person,3,3,-1,1,0,2,5.0
angry person,3,4,-1,0,0,3,7.700000000000001
aquatic person,3,3,-1,0,0,2,4.5
armored person,3,5,-1,0,1,1,7.800000000000001
average person,3,3,-1,0,0,2,5.0
awful person,3,4,-1,-1,0,2,6.0
basic person,3,3,-1,0,0,2,5.0
big person,3,4,-1,0,0,2,6.0
celestial person,3,4,1,1,0,2,6.0
crazy person,3,5,-1,0,1,2,7.700000000000001
crippled person,3,1,-1,0,-1,0,0.3
cursed person,3,3,-1,-1,1,2,5.0
dead person,3,3,-1,0,-1,-3,0.0
demonic person,3,4,-1,-1,1,2,6.0
earth-bound person,3,3,-1,0,-1,2,0.0
enormous person,3,6,-1,0,1,2,8.0
enraged person,3,5,-1,-1,1,4,11.700000000000001
ethereal person,3,3,1,0,-1,1,2.8
evil person,3,3,-1,-1,0,2,5.0
fast person,3,3,-1,0,0,4,7.0
ferocious person,3,4,-1,0,1,3,9.799999999999999
fire-breathing person,3,4,-1,0,1,2,9.0
floating person,3,3,1,0,0,1,4.0
flying person,3,3,1,0,0,5,8.0
friendly person,3,2,-1,1,-1,2,4.0
ghostly person,3,3,1,0,0,1,3.2
giant person,3,6,-1,0,1,2,8.0
holy person,3,3,-1,1,0,2,5.0
huge person,3,5,-1,0,1,2,7.0
humongous person,3,7,-1,0,1,2,9.0
ice-covered person,3,4,-1,0,1,1,5.5
insane person,3,5,-1,-1,1,3,8.0
invisible person,3,3,-1,0,1,2,5.5
kind person,3,2,-1,1,-1,2,4.0
knoble person,3,3,-1,1,0,2,5.0
large person,3,4,-1,0,0,2,6.0
levitating person,3,3,1,0,0,3,6.0
lightning person,3,3,-1,0,0,5,8.0
little person,3,2,-1,0,0,2,4.0
magical person,3,3,-1,1,0,2,5.0
microscopy person,3,0,-1,0,-1,2,2.0
mini person,3,2,-1,0,0,2,4.0
murderous person,3,6,-1,-1,1,3,11.700000000000001
mystical person,3,3,-1,1,0,2,5.0
nice person,3,2,-1,1,0,2,4.0
normal person,3,3,-1,0,0,2,5.0
petrified person,3,3,-1,0,-1,-1,0.8
plain person,3,3,-1,0,0,2,5.0
poisonous person,3,3,-1,0,1,2,7.0
quick person,3,3,-1,0,0,3,6.0
radiant person,3,3,-1,1,0,2,5.5
raging person,3,6,-1,-1,1,4,13.0
regular person,3,3,-1,0,0,2,5.0
satanic person,3,3,-1,-1,1,2,5.0
shadowy person,3,3,-1,-1,1,2,5.0
sick person,3,2,-1,0,-1,1,2.0999999999999996
sleeping person,3,1,-1,0,-1,-1,0.0
small person,3,2,-1,0,0,2,4.0
thunderous person,3,4,-1,0,1,3,8.4
tiny person,3,2,-1,0,0,2,4.0
tired person,3,2,-1,0,-1,1,2.7
toy person,3,1,-1,0,-1,1,0.2
unholy person,3,3,-1,-1,0,2,5.0
weak person,3,2,-1,0,-1,2,3.2
weakened person,3,2,-1,0,-1,1,2.7
winged person,3,3,1,0,0,5,9.6
aggressive person,3,4,-1,0,1,3,8.4
ancient person,3,4,-1,0,1,2,9.0
angelic person,3,3,-1,1,0,2,5.0
angry person,3,4,-1,0,0,3,7.700000000000001
aquatic person,3,3,-1,0,0,2,4.5
armored person,3,5,-1,0,1,1,7.800000000000001
average person,3,3,-1,0,0,2,5.0
awful person,3,4,-1,-1,0,2,6.0
basic person,3,3,-1,0,0,2,5.0
big person,3,4,-1,0,0,2,6.0
celestial person,3,4,1,1,0,2,6.0
crazy person,3,5,-1,0,1,2,7.700000000000001
crippled person,3,1,-1,0,-1,0,0.3
cursed person,3,3,-1,-1,1,2,5.0
dead person,3,3,-1,0,-1,-3,0.0
demonic person,3,4,-1,-1,1,2,6.0
earth-bound person,3,3,-1,0,-1,2,0.0
enormous person,3,6,-1,0,1,2,8.0
enraged person,3,5,-1,-1,1,4,11.700000000000001
ethereal person,3,3,1,0,-1,1,2.8
evil person,3,3,-1,-1,0,2,5.0
fast person,3,3,-1,0,0,4,7.0
ferocious person,3,4,-1,0,1,3,9.799999999999999
fire-breathing person,3,4,-1,0,1,2,9.0
floating person,3,3,1,0,0,1,4.0
flying person,3,3,1,0,0,5,8.0
friendly person,3,2,-1,1,-1,2,4.0
ghostly person,3,3,1,0,0,1,3.2
giant person,3,6,-1,0,1,2,8.0
holy person,3,3,-1,1,0,2,5.0
huge person,3,5,-1,0,1,2,7.0
humongous person,3,7,-1,0,1,2,9.0
ice-covered person,3,4,-1,0,1,1,5.5
insane person,3,5,-1,-1,1,3,8.0
invisible person,3,3,-1,0,1,2,5.5
kind person,3,2,-1,1,-1,2,4.0
knoble person,3,3,-1,1,0,2,5.0
large person,3,4,-1,0,0,2,6.0
levitating person,3,3,1,0,0,3,6.0
lightning person,3,3,-1,0,0,5,8.0
little person,3,2,-1,0,0,2,4.0
magical person,3,3,-1,1,0,2,5.0
microscopy person,3,0,-1,0,-1,2,2.0
mini person,3,2,-1,0,0,2,4.0
murderous person,3,6,-1,-1,1,3,11.700000000000001
mystical person,3,3,-1,1,0,2,5.0
nice person,3,2,-1,1,0,2,4.0
normal person,3,3,-1,0,0,2,5.0
petrified person,3,3,-1,0,-1,-1,0.8
plain person,3,3,-1,0,0,2,5.0
poisonous person,3,3,-1,0,1,2,7.0
quick person,3,3,-1,0,0,3,6.0
radiant person,3,3,-1,1,0,2,5.5
raging person,3,6,-1,-1,1,4,13.0
regular person,3,3,-1,0,0,2,5.0
satanic person,3,3,-1,-1,1,2,5.0
shadowy person,3,3,-1,-1,1,2,5.0
sick person,3,2,-1,0,-1,1,2.0999999999999996
sleeping person,3,1,-1,0,-1,-1,0.0
small person,3,2,-1,0,0,2,4.0
thunderous person,3,4,-1,0,1,3,8.4
tiny person,3,2,-1,0,0,2,4.0
tired person,3,2,-1,0,-1,1,2.7
toy person,3,1,-1,0,-1,1,0.2
unholy person,3,3,-1,-1,0,2,5.0
weak person,3,2,-1,0,-1,2,3.2
weakened person,3,2,-1,0,-1,1,2.7
winged person,3,3,1,0,0,5,9.6
aggressive pheonix,5,6,1,1,1,8,16.8
ancient pheonix,5,6,1,1,1,7,19.5
angelic pheonix,5,5,1,1,1,7,12.0
angry pheonix,5,6,1,1,1,8,15.400000000000002
aquatic pheonix,5,5,-1,1,1,7,10.8
armored pheonix,5,7,1,1,1,6,16.900000000000002
average pheonix,5,5,1,1,1,7,12.0
awful pheonix,5,6,1,-1,1,7,13.0
basic pheonix,5,5,1,1,1,7,12.0
big pheonix,5,6,1,1,1,7,13.0
celestial pheonix,5,6,1,1,1,7,13.0
crazy pheonix,5,7,1,1,1,7,15.400000000000002
crippled pheonix,5,3,-1,1,-1,5,2.4
cursed pheonix,5,5,1,-1,1,7,12.0
dead pheonix,5,5,-1,1,1,2,0.07
demonic pheonix,5,6,1,-1,1,7,13.0
earth-bound pheonix,5,5,-1,1,1,7,0.0
enormous pheonix,5,8,1,1,1,7,15.0
enraged pheonix,5,7,1,-1,1,9,20.8
ethereal pheonix,5,5,1,1,1,6,7.699999999999999
evil pheonix,5,5,1,-1,1,7,12.0
fast pheonix,5,5,1,1,1,9,14.0
ferocious pheonix,5,6,1,1,1,8,19.599999999999998
fire-breathing pheonix,5,6,1,1,1,7,19.5
floating pheonix,5,5,1,1,1,6,11.0
flying pheonix,5,5,1,1,1,10,15.0
friendly pheonix,5,4,1,1,1,7,11.0
ghostly pheonix,5,5,1,1,1,6,8.8
giant pheonix,5,8,1,1,1,7,15.0
holy pheonix,5,5,1,1,1,7,12.0
huge pheonix,5,7,1,1,1,7,14.0
humongous pheonix,5,9,1,1,1,7,16.0
ice-covered pheonix,5,6,-1,1,1,6,13.200000000000001
insane pheonix,5,7,1,-1,1,8,15.0
invisible pheonix,5,5,1,1,1,7,13.200000000000001
kind pheonix,5,4,1,1,1,7,11.0
knoble pheonix,5,5,1,1,1,7,12.0
large pheonix,5,6,1,1,1,7,13.0
levitating pheonix,5,5,1,1,1,8,13.0
lightning pheonix,5,5,1,1,1,10,15.0
little pheonix,5,4,1,1,1,7,11.0
magical pheonix,5,5,1,1,1,7,12.0
microscopy pheonix,5,2,1,1,1,7,9.0
mini pheonix,5,4,1,1,1,7,11.0
murderous pheonix,5,8,1,-1,1,8,20.8
mystical pheonix,5,5,1,1,1,7,12.0
nice pheonix,5,4,1,1,1,7,11.0
normal pheonix,5,5,1,1,1,7,12.0
petrified pheonix,5,5,-1,1,1,4,3.6
plain pheonix,5,5,1,1,1,7,12.0
poisonous pheonix,5,5,1,1,1,7,16.799999999999997
quick pheonix,5,5,1,1,1,8,13.0
radiant pheonix,5,5,1,1,1,7,13.200000000000001
raging pheonix,5,8,1,-1,1,9,22.1
regular pheonix,5,5,1,1,1,7,12.0
satanic pheonix,5,5,1,-1,1,7,12.0
shadowy pheonix,5,5,1,-1,1,7,12.0
sick pheonix,5,4,1,1,1,6,7.0
sleeping pheonix,5,3,1,1,-1,4,0.7000000000000001
small pheonix,5,4,1,1,1,7,11.0
thunderous pheonix,5,6,1,1,1,8,16.8
tiny pheonix,5,4,1,1,1,7,11.0
tired pheonix,5,4,1,1,1,6,9.0
toy pheonix,5,3,1,1,-1,6,0.9
unholy pheonix,5,5,1,-1,1,7,12.0
weak pheonix,5,4,1,1,-1,7,8.8
weakened pheonix,5,4,1,1,1,6,9.0
winged pheonix,5,5,1,1,1,10,18.0
aggressive pig,3,4,-1,0,1,4,9.6
ancient pig,3,4,-1,0,1,3,10.5
angelic pig,3,3,-1,1,0,3,6.0
angry pig,3,4,-1,0,0,4,8.8
aquatic pig,3,3,-1,0,0,3,5.4
armored pig,3,5,-1,0,1,2,9.1
average pig,3,3,-1,0,0,3,6.0
awful pig,3,4,-1,-1,0,3,7.0
basic pig,3,3,-1,0,0,3,6.0
big pig,3,4,-1,0,0,3,7.0
celestial pig,3,4,1,1,0,3,7.0
crazy pig,3,5,-1,0,1,3,8.8
crippled pig,3,1,-1,0,-1,1,0.6
cursed pig,3,3,-1,-1,1,3,6.0
dead pig,3,3,-1,0,-1,-2,0.01
demonic pig,3,4,-1,-1,1,3,7.0
earth-bound pig,3,3,-1,0,-1,3,0.0
enormous pig,3,6,-1,0,1,3,9.0
enraged pig,3,5,-1,-1,1,5,13.0
ethereal pig,3,3,1,0,0,2,3.5
evil pig,3,3,-1,-1,0,3,6.0
fast pig,3,3,-1,0,0,5,8.0
ferocious pig,3,4,-1,0,1,4,11.2
fire-breathing pig,3,4,-1,0,1,3,10.5
floating pig,3,3,1,0,0,2,5.0
flying pig,3,3,1,0,0,6,9.0
friendly pig,3,2,-1,1,-1,3,5.0
ghostly pig,3,3,1,0,0,2,4.0
giant pig,3,6,-1,0,1,3,9.0
holy pig,3,3,-1,1,0,3,6.0
huge pig,3,5,-1,0,1,3,8.0
humongous pig,3,7,-1,0,1,3,10.0
ice-covered pig,3,4,-1,0,1,2,6.6000000000000005
insane pig,3,5,-1,-1,1,4,9.0
invisible pig,3,3,-1,0,1,3,6.6000000000000005
kind pig,3,2,-1,1,-1,3,5.0
knoble pig,3,3,-1,1,0,3,6.0
large pig,3,4,-1,0,0,3,7.0
levitating pig,3,3,1,0,0,4,7.0
lightning pig,3,3,-1,0,0,6,9.0
little pig,3,2,-1,0,0,3,5.0
magical pig,3,3,-1,1,0,3,6.0
microscopy pig,3,0,-1,0,-1,3,3.0
mini pig,3,2,-1,0,0,3,5.0
murderous pig,3,6,-1,-1,1,4,13.0
mystical pig,3,3,-1,1,0,3,6.0
nice pig,3,2,-1,1,0,3,5.0
normal pig,3,3,-1,0,0,3,6.0
petrified pig,3,3,-1,0,-1,0,1.2000000000000002
plain pig,3,3,-1,0,0,3,6.0
poisonous pig,3,3,-1,0,1,3,8.399999999999999
quick pig,3,3,-1,0,0,4,7.0
radiant pig,3,3,-1,1,0,3,6.6000000000000005
raging pig,3,6,-1,-1,1,5,14.3
regular pig,3,3,-1,0,0,3,6.0
satanic pig,3,3,-1,-1,1,3,6.0
shadowy pig,3,3,-1,-1,1,3,6.0
sick pig,3,2,-1,0,-1,2,2.8
sleeping pig,3,1,-1,0,-1,0,0.1
small pig,3,2,-1,0,0,3,5.0
thunderous pig,3,4,-1,0,1,4,9.6
tiny pig,3,2,-1,0,0,3,5.0
tired pig,3,2,-1,0,0,2,3.6
toy pig,3,1,-1,0,-1,2,0.30000000000000004
unholy pig,3,3,-1,-1,0,3,6.0
weak pig,3,2,-1,0,-1,3,4.0
weakened pig,3,2,-1,0,0,2,3.6
winged pig,3,3,1,0,1,6,10.799999999999999
aggressive pixie,1,2,1,1,1,5,8.4
ancient pixie,1,2,1,1,1,4,9.0
angelic pixie,1,1,1,1,-1,4,5.0
angry pixie,1,2,1,1,0,5,7.700000000000001
aquatic pixie,1,1,-1,1,-1,4,4.5
armored pixie,1,3,1,1,1,3,7.800000000000001
average pixie,1,1,1,1,-1,4,5.0
awful pixie,1,2,1,-1,0,4,6.0
basic pixie,1,1,1,1,-1,4,5.0
big pixie,1,2,1,1,0,4,6.0
celestial pixie,1,2,1,1,0,4,6.0
crazy pixie,1,3,1,1,1,4,7.700000000000001
crippled pixie,1,-1,-1,1,-1,2,0.3
cursed pixie,1,1,1,-1,-1,4,5.0
dead pixie,1,1,-1,1,-1,-1,0.0
demonic pixie,1,2,1,-1,1,4,6.0
earth-bound pixie,1,1,-1,1,-1,4,0.0
enormous pixie,1,4,1,1,0,4,8.0
enraged pixie,1,3,1,-1,1,6,11.700000000000001
ethereal pixie,1,1,1,1,-1,3,2.8
evil pixie,1,1,1,-1,-1,4,5.0
fast pixie,1,1,1,1,-1,6,7.0
ferocious pixie,1,2,1,1,1,5,9.799999999999999
fire-breathing pixie,1,2,1,1,1,4,9.0
floating pixie,1,1,1,1,-1,3,4.0
flying pixie,1,1,1,1,-1,7,8.0
friendly pixie,1,0,1,1,-1,4,4.0
ghostly pixie,1,1,1,1,-1,3,3.2
giant pixie,1,4,1,1,0,4,8.0
holy pixie,1,1,1,1,-1,4,5.0
huge pixie,1,3,1,1,0,4,7.0
humongous pixie,1,5,1,1,1,4,9.0
ice-covered pixie,1,2,-1,1,1,3,5.5
insane pixie,1,3,1,-1,1,5,8.0
invisible pixie,1,1,1,1,-1,4,5.5
kind pixie,1,0,1,1,-1,4,4.0
knoble pixie,1,1,1,1,-1,4,5.0
large pixie,1,2,1,1,0,4,6.0
levitating pixie,1,1,1,1,-1,5,6.0
lightning pixie,1,1,1,1,-1,7,8.0
little pixie,1,0,1,1,-1,4,4.0
magical pixie,1,1,1,1,-1,4,5.0
microscopy pixie,1,-2,1,1,-1,4,2.0
mini pixie,1,0,1,1,-1,4,4.0
murderous pixie,1,4,1,-1,1,5,11.700000000000001
mystical pixie,1,1,1,1,-1,4,5.0
nice pixie,1,0,1,1,-1,4,4.0
normal pixie,1,1,1,1,-1,4,5.0
petrified pixie,1,1,-1,1,-1,1,0.8
plain pixie,1,1,1,1,-1,4,5.0
poisonous pixie,1,1,1,1,-1,4,7.0
quick pixie,1,1,1,1,-1,5,6.0
radiant pixie,1,1,1,1,-1,4,5.5
raging pixie,1,4,1,-1,1,6,13.0
regular pixie,1,1,1,1,-1,4,5.0
satanic pixie,1,1,1,-1,-1,4,5.0
shadowy pixie,1,1,1,-1,-1,4,5.0
sick pixie,1,0,1,1,-1,3,2.0999999999999996
sleeping pixie,1,-1,1,1,-1,1,0.0
small pixie,1,0,1,1,-1,4,4.0
thunderous pixie,1,2,1,1,1,5,8.4
tiny pixie,1,0,1,1,-1,4,4.0
tired pixie,1,0,1,1,-1,3,2.7
toy pixie,1,-1,1,1,-1,3,0.2
unholy pixie,1,1,1,-1,-1,4,5.0
weak pixie,1,0,1,1,-1,4,3.2
weakened pixie,1,0,1,1,-1,3,2.7
winged pixie,1,1,1,1,-1,7,9.6
aggressive rat,2,3,-1,-1,1,4,8.4
ancient rat,2,3,-1,-1,1,3,9.0
angelic rat,2,2,-1,1,0,3,5.0
angry rat,2,3,-1,-1,0,4,7.700000000000001
aquatic rat,2,2,-1,-1,0,3,4.5
armored rat,2,4,-1,-1,1,2,7.800000000000001
average rat,2,2,-1,-1,0,3,5.0
awful rat,2,3,-1,-1,0,3,6.0
basic rat,2,2,-1,-1,0,3,5.0
big rat,2,3,-1,-1,0,3,6.0
celestial rat,2,3,1,1,0,3,6.0
crazy rat,2,4,-1,-1,1,3,7.700000000000001
crippled rat,2,0,-1,-1,-1,1,0.3
cursed rat,2,2,-1,-1,1,3,5.0
dead rat,2,2,-1,-1,-1,-2,0.0
demonic rat,2,3,-1,-1,1,3,6.0
earth-bound rat,2,2,-1,-1,-1,3,0.0
enormous rat,2,5,-1,-1,1,3,8.0
enraged rat,2,4,-1,-1,1,5,11.700000000000001
ethereal rat,2,2,1,-1,-1,2,2.8
evil rat,2,2,-1,-1,0,3,5.0
fast rat,2,2,-1,-1,0,5,7.0
ferocious rat,2,3,-1,-1,1,4,9.799999999999999
fire-breathing rat,2,3,-1,-1,1,3,9.0
floating rat,2,2,1,-1,0,2,4.0
flying rat,2,2,1,-1,0,6,8.0
friendly rat,2,1,-1,1,-1,3,4.0
ghostly rat,2,2,1,-1,0,2,3.2
giant rat,2,5,-1,-1,1,3,8.0
holy rat,2,2,-1,1,0,3,5.0
huge rat,2,4,-1,-1,0,3,7.0
humongous rat,2,6,-1,-1,1,3,9.0
ice-covered rat,2,3,-1,-1,1,2,5.5
insane rat,2,4,-1,-1,1,4,8.0
invisible rat,2,2,-1,-1,1,3,5.5
kind rat,2,1,-1,1,-1,3,4.0
knoble rat,2,2,-1,1,0,3,5.0
large rat,2,3,-1,-1,0,3,6.0
levitating rat,2,2,1,-1,0,4,6.0
lightning rat,2,2,-1,-1,0,6,8.0
little rat,2,1,-1,-1,-1,3,4.0
magical rat,2,2,-1,1,0,3,5.0
microscopy rat,2,-1,-1,-1,-1,3,2.0
mini rat,2,1,-1,-1,-1,3,4.0
murderous rat,2,5,-1,-1,1,4,11.700000000000001
mystical rat,2,2,-1,1,0,3,5.0
nice rat,2,1,-1,1,-1,3,4.0
normal rat,2,2,-1,-1,0,3,5.0
petrified rat,2,2,-1,-1,-1,0,0.8
plain rat,2,2,-1,-1,0,3,5.0
poisonous rat,2,2,-1,-1,1,3,7.0
quick rat,2,2,-1,-1,0,4,6.0
radiant rat,2,2,-1,1,0,3,5.5
raging rat,2,5,-1,-1,1,5,13.0
regular rat,2,2,-1,-1,0,3,5.0
satanic rat,2,2,-1,-1,1,3,5.0
shadowy rat,2,2,-1,-1,1,3,5.0
sick rat,2,1,-1,-1,-1,2,2.0999999999999996
sleeping rat,2,0,-1,-1,-1,0,0.0
small rat,2,1,-1,-1,-1,3,4.0
thunderous rat,2,3,-1,-1,1,4,8.4
tiny rat,2,1,-1,-1,-1,3,4.0
tired rat,2,1,-1,-1,-1,2,2.7
toy rat,2,0,-1,-1,-1,2,0.2
unholy rat,2,2,-1,-1,0,3,5.0
weak rat,2,1,-1,-1,-1,3,3.2
weakened rat,2,1,-1,-1,-1,2,2.7
winged rat,2,2,1,-1,0,6,9.6
aggressive roc,5,6,1,1,1,7,15.6
ancient roc,5,6,1,1,1,6,18.0
angelic roc,5,5,1,1,1,6,11.0
angry roc,5,6,1,1,1,7,14.3
aquatic roc,5,5,-1,1,1,6,9.9
armored roc,5,7,1,1,1,5,15.600000000000001
average roc,5,5,1,1,1,6,11.0
awful roc,5,6,1,-1,1,6,12.0
basic roc,5,5,1,1,1,6,11.0
big roc,5,6,1,1,1,6,12.0
celestial roc,5,6,1,1,1,6,12.0
crazy roc,5,7,1,1,1,6,14.3
crippled roc,5,3,-1,1,-1,4,2.1
cursed roc,5,5,1,-1,1,6,11.0
dead roc,5,5,-1,1,1,1,0.06
demonic roc,5,6,1,-1,1,6,12.0
earth-bound roc,5,5,-1,1,1,6,0.0
enormous roc,5,8,1,1,1,6,14.0
enraged roc,5,7,1,-1,1,8,19.5
ethereal roc,5,5,1,1,1,5,7.0
evil roc,5,5,1,-1,1,6,11.0
fast roc,5,5,1,1,1,8,13.0
ferocious roc,5,6,1,1,1,7,18.2
fire-breathing roc,5,6,1,1,1,6,18.0
floating roc,5,5,1,1,1,5,10.0
flying roc,5,5,1,1,1,9,14.0
friendly roc,5,4,1,1,1,6,10.0
ghostly roc,5,5,1,1,1,5,8.0
giant roc,5,8,1,1,1,6,14.0
holy roc,5,5,1,1,1,6,11.0
huge roc,5,7,1,1,1,6,13.0
humongous roc,5,9,1,1,1,6,15.0
ice-covered roc,5,6,-1,1,1,5,12.100000000000001
insane roc,5,7,1,-1,1,7,14.0
invisible roc,5,5,1,1,1,6,12.100000000000001
kind roc,5,4,1,1,1,6,10.0
knoble roc,5,5,1,1,1,6,11.0
large roc,5,6,1,1,1,6,12.0
levitating roc,5,5,1,1,1,7,12.0
lightning roc,5,5,1,1,1,9,14.0
little roc,5,4,1,1,1,6,10.0
magical roc,5,5,1,1,1,6,11.0
microscopy roc,5,2,1,1,1,6,8.0
mini roc,5,4,1,1,1,6,10.0
murderous roc,5,8,1,-1,1,7,19.5
mystical roc,5,5,1,1,1,6,11.0
nice roc,5,4,1,1,1,6,10.0
normal roc,5,5,1,1,1,6,11.0
petrified roc,5,5,-1,1,1,3,3.2
plain roc,5,5,1,1,1,6,11.0
poisonous roc,5,5,1,1,1,6,15.399999999999999
quick roc,5,5,1,1,1,7,12.0
radiant roc,5,5,1,1,1,6,12.100000000000001
raging roc,5,8,1,-1,1,8,20.8
regular roc,5,5,1,1,1,6,11.0
satanic roc,5,5,1,-1,1,6,11.0
shadowy roc,5,5,1,-1,1,6,11.0
sick roc,5,4,1,1,1,5,6.3
sleeping roc,5,3,1,1,-1,3,0.6000000000000001
small roc,5,4,1,1,1,6,10.0
thunderous roc,5,6,1,1,1,7,15.6
tiny roc,5,4,1,1,1,6,10.0
tired roc,5,4,1,1,1,5,8.1
toy roc,5,3,1,1,-1,5,0.8
unholy roc,5,5,1,-1,1,6,11.0
weak roc,5,4,1,1,-1,6,8.0
weakened roc,5,4,1,1,1,5,8.1
winged roc,5,5,1,1,1,9,16.8
aggressive salamander,2,3,-1,0,1,4,8.4
ancient salamander,2,3,-1,0,1,3,9.0
angelic salamander,2,2,-1,1,0,3,5.0
angry salamander,2,3,-1,0,0,4,7.700000000000001
aquatic salamander,2,2,-1,0,0,3,4.5
armored salamander,2,4,-1,0,1,2,7.800000000000001
average salamander,2,2,-1,0,0,3,5.0
awful salamander,2,3,-1,-1,0,3,6.0
basic salamander,2,2,-1,0,0,3,5.0
big salamander,2,3,-1,0,0,3,6.0
celestial salamander,2,3,1,1,0,3,6.0
crazy salamander,2,4,-1,0,1,3,7.700000000000001
crippled salamander,2,0,-1,0,-1,1,0.3
cursed salamander,2,2,-1,-1,1,3,5.0
dead salamander,2,2,-1,0,-1,-2,0.0
demonic salamander,2,3,-1,-1,1,3,6.0
